"id","Processo_Seletivo","nota","Modalidade_Inscrita","Numero_Chamada_Convocacao","Modalidade_Convocada","Codigo_Modalidade_Inscrita","Codigo_Modalidade_Convocada","Curso","mod_ins","mod_con","pub","bxa","ppi","pcd"
12333,"SISU2019",677.78,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12340,"SISU2019",675.26,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12348,"SISU2019",673.38,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12356,"SISU2019",670.74,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12364,"SISU2019",670.56,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12372,"SISU2019",669.6,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12380,"SISU2019",668.98,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12388,"SISU2019",667.8,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12396,"SISU2019",667.46,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12405,"SISU2019",662.28,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12409,"SISU2019",659.98,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12415,"SISU2019",653.9,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12419,"SISU2019",645.82,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12424,"SISU2019",642.88,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12428,"SISU2019",639.28,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12432,"SISU2019",637.22,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12436,"SISU2019",633.12,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12440,"SISU2019",632.04,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12445,"SISU2019",630.3,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12448,"SISU2019",629.54,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12452,"SISU2019",627.9,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12456,"SISU2019",626.28,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12460,"SISU2019",624.22,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12464,"SISU2019",623.84,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12468,"SISU2019",623.26,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12473,"SISU2019",622.88,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12476,"SISU2019",618.64,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12480,"SISU2019",615.52,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12484,"SISU2019",615.3,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12488,"SISU2019",611.62,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12492,"SISU2019",607.96,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12497,"SISU2019",603.24,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12500,"SISU2019",600.66,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12504,"SISU2019",598.3,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12508,"SISU2019",595.74,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12511,"SISU2019",594.76,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12514,"SISU2019",594.48,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12517,"SISU2019",579.56,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12519,"SISU2019",571.8,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12522,"SISU2019",571.62,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12523,"SISU2019",568.54,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12525,"SISU2019",567.94,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12527,"SISU2019",566.46,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12528,"SISU2019",565.3,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12529,"SISU2019",563.76,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12530,"SISU2019",560.18,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12531,"SISU2019",558.02,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12532,"SISU2019",549,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12533,"SISU2019",517.06,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12534,"SISU2019",516.26,3,NA,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12535,"SISU2019",487.42,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12536,"SISU2019",464.68,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12537,"SISU2019",436.72,3,0,NA,"Candidatos com renda familiar bruta per capita igual ou inferior a 1,5 salário mínimo que tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L01","NA",TRUE,TRUE,FALSE,FALSE
12583,"SISU2019",774.08,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
12647,"SISU2019",771.54,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
12717,"SISU2019",766.46,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
12773,"SISU2019",764.94,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
12834,"SISU2019",763.72,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
12891,"SISU2019",761.76,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
12952,"SISU2019",757.08,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
12998,"SISU2019",754.84,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13046,"SISU2019",753.36,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13087,"SISU2019",752.42,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13129,"SISU2019",752.34,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13168,"SISU2019",747.94,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13201,"SISU2019",747.14,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13226,"SISU2019",746.72,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13256,"SISU2019",744.56,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13279,"SISU2019",738.7,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13304,"SISU2019",737.08,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13328,"SISU2019",735.64,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13348,"SISU2019",735.32,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13365,"SISU2019",734.14,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13380,"SISU2019",733.02,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13398,"SISU2019",732.76,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13409,"SISU2019",729.86,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13422,"SISU2019",728.04,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13429,"SISU2019",725.04,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13439,"SISU2019",717.56,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13449,"SISU2019",717.26,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13456,"SISU2019",706.28,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13464,"SISU2019",705.58,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13472,"SISU2019",705.2,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13480,"SISU2019",697.66,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13488,"SISU2019",693.58,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13496,"SISU2019",687.88,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13503,"SISU2019",683.58,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13509,"SISU2019",680.38,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13515,"SISU2019",679.84,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13520,"SISU2019",674.14,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13524,"SISU2019",672.12,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13528,"SISU2019",668.56,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13532,"SISU2019",667.16,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13536,"SISU2019",664.4,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13540,"SISU2019",660.34,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13544,"SISU2019",660.24,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13547,"SISU2019",658.78,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13550,"SISU2019",653.72,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13553,"SISU2019",650.02,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13556,"SISU2019",645.92,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13559,"SISU2019",642.92,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13562,"SISU2019",636.88,7,NA,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13565,"SISU2019",628.52,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13568,"SISU2019",625.8,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
13570,"SISU2019",624.8,7,0,NA,"Candidatos que, independentemente da renda (art. 14, II, Portaria Normativa nº 18/2012), tenham cursado integralmente o ensino médio em escolas públicas (Lei nº 12.711/2012)","","MEDICINA","L05","NA",TRUE,FALSE,FALSE,FALSE
